,word,color,response,reaction_time,is_correct,time
364,GREEN,red,red,1416.0,True,"Apr 02, 2025 09:47 AM"
365,RED,green,green,2626.0,True,"Apr 02, 2025 09:47 AM"
366,BLUE,yellow,yellow,4119.0,True,"Apr 02, 2025 09:47 AM"
367,YELLOW,blue,blue,2079.0,True,"Apr 02, 2025 09:48 AM"
368,RED,red,red,1733.0,True,"Apr 02, 2025 09:48 AM"
369,GREEN,yellow,yellow,1793.0,True,"Apr 02, 2025 09:48 AM"
370,YELLOW,green,yellow,2801.0,False,"Apr 02, 2025 09:48 AM"
371,BLUE,red,red,1722.0,True,"Apr 02, 2025 09:48 AM"
372,GREEN,blue,blue,1725.0,True,"Apr 02, 2025 09:48 AM"
373,BLUE,red,red,1391.0,True,"Apr 02, 2025 09:48 AM"
374,YELLOW,red,red,2724.0,True,"Apr 02, 2025 09:48 AM"
375,GREEN,red,red,2245.0,True,"Apr 02, 2025 09:48 AM"
376,BLUE,blue,blue,1301.0,True,"Apr 02, 2025 09:48 AM"
377,YELLOW,red,red,3669.0,True,"Apr 02, 2025 09:48 AM"
378,BLUE,green,green,1498.0,True,"Apr 02, 2025 09:48 AM"
379,YELLOW,blue,blue,1550.0,True,"Apr 02, 2025 09:48 AM"
380,BLUE,yellow,yellow,2423.0,True,"Apr 02, 2025 09:48 AM"
381,GREEN,yellow,yellow,1444.0,True,"Apr 02, 2025 09:48 AM"
382,BLUE,green,green,1204.0,True,"Apr 02, 2025 09:48 AM"
383,RED,red,red,2083.0,True,"Apr 02, 2025 09:48 AM"
384,BLUE,red,red,2017.0,True,"Apr 02, 2025 09:48 AM"
385,RED,yellow,yellow,1298.0,True,"Apr 02, 2025 09:48 AM"
386,GREEN,green,green,4648.0,True,"Apr 02, 2025 10:14 AM"
387,RED,red,red,1725.0,True,"Apr 02, 2025 10:14 AM"
388,GREEN,green,green,2099.0,True,"Apr 02, 2025 10:14 AM"
389,YELLOW,yellow,yellow,1974.0,True,"Apr 02, 2025 10:14 AM"
390,YELLOW,red,red,1800.0,True,"Apr 02, 2025 10:14 AM"
391,BLUE,yellow,yellow,2768.0,True,"Apr 02, 2025 10:14 AM"
392,BLUE,red,red,1259.0,True,"Apr 02, 2025 10:14 AM"
393,YELLOW,blue,blue,2127.0,True,"Apr 02, 2025 10:14 AM"
394,YELLOW,yellow,yellow,1535.0,True,"Apr 02, 2025 10:14 AM"
395,GREEN,yellow,yellow,2295.0,True,"Apr 02, 2025 10:14 AM"
396,GREEN,yellow,yellow,1401.0,True,"Apr 02, 2025 10:14 AM"
397,BLUE,red,red,1458.0,True,"Apr 02, 2025 10:14 AM"
398,YELLOW,yellow,yellow,1561.0,True,"Apr 02, 2025 10:14 AM"
399,BLUE,yellow,yellow,1267.0,True,"Apr 02, 2025 10:21 AM"
400,BLUE,blue,blue,1267.0,True,"Apr 02, 2025 10:21 AM"
401,BLUE,red,red,1450.0,True,"Apr 02, 2025 10:21 AM"
402,BLUE,green,green,966.0,True,"Apr 02, 2025 10:21 AM"
403,GREEN,blue,blue,1017.0,True,"Apr 02, 2025 10:21 AM"
404,BLUE,green,green,1166.0,True,"Apr 02, 2025 10:21 AM"
405,RED,yellow,yellow,1600.0,True,"Apr 02, 2025 10:21 AM"
406,GREEN,green,green,3167.0,True,"Apr 02, 2025 10:21 AM"
407,GREEN,yellow,yellow,1350.0,True,"Apr 02, 2025 10:21 AM"
408,YELLOW,red,red,2433.0,True,"Apr 02, 2025 10:21 AM"
409,RED,red,red,2283.0,True,"Apr 02, 2025 10:21 AM"
410,YELLOW,green,yellow,3808.0,False,"Apr 02, 2025 10:34 AM"
411,RED,green,red,1254.0,False,"Apr 02, 2025 10:34 AM"
412,YELLOW,red,yellow,1538.0,False,"Apr 02, 2025 10:34 AM"
413,YELLOW,yellow,yellow,2953.0,True,"Apr 02, 2025 10:34 AM"
414,YELLOW,blue,blue,1293.0,True,"Apr 02, 2025 10:34 AM"
415,YELLOW,blue,blue,1174.0,True,"Apr 02, 2025 10:34 AM"
416,YELLOW,blue,blue,1659.0,True,"Apr 02, 2025 10:34 AM"
417,YELLOW,yellow,yellow,1632.0,True,"Apr 02, 2025 10:34 AM"
418,RED,blue,blue,1829.0,True,"Apr 02, 2025 10:34 AM"
419,RED,green,green,3973.0,True,"Apr 02, 2025 10:34 AM"
420,GREEN,blue,blue,1568.0,True,"Apr 02, 2025 10:34 AM"
421,GREEN,green,green,1676.0,True,"Apr 02, 2025 10:34 AM"
422,GREEN,green,green,1522.0,True,"Apr 02, 2025 10:34 AM"
423,YELLOW,red,red,1812.0,True,"Apr 02, 2025 10:34 AM"
424,GREEN,red,red,2323.0,True,"Apr 02, 2025 10:44 AM"
425,BLUE,yellow,yellow,2039.0,True,"Apr 02, 2025 10:44 AM"
426,RED,blue,blue,1422.0,True,"Apr 02, 2025 10:44 AM"
427,GREEN,red,red,1322.0,True,"Apr 02, 2025 10:44 AM"
428,BLUE,red,red,980.0,True,"Apr 02, 2025 10:44 AM"
429,RED,red,red,1310.0,True,"Apr 02, 2025 10:44 AM"
430,BLUE,yellow,yellow,1381.0,True,"Apr 02, 2025 10:44 AM"
431,YELLOW,yellow,yellow,1187.0,True,"Apr 02, 2025 10:44 AM"
432,YELLOW,blue,blue,2205.0,True,"Apr 02, 2025 10:44 AM"
433,BLUE,yellow,yellow,2299.0,True,"Apr 02, 2025 10:44 AM"
434,BLUE,blue,blue,1589.0,True,"Apr 02, 2025 10:44 AM"
435,RED,yellow,yellow,2089.0,True,"Apr 02, 2025 10:44 AM"
436,RED,red,red,1298.0,True,"Apr 02, 2025 10:44 AM"
437,BLUE,red,red,1997.0,True,"Apr 02, 2025 10:44 AM"
438,YELLOW,blue,blue,2190.0,True,"Apr 02, 2025 10:44 AM"
439,GREEN,blue,blue,2132.0,True,"Apr 02, 2025 10:14 AM"
440,GREEN,red,red,3055.0,True,"Apr 02, 2025 10:14 AM"
441,YELLOW,red,red,1805.0,True,"Apr 02, 2025 10:14 AM"
442,YELLOW,yellow,yellow,1319.0,True,"Apr 02, 2025 10:14 AM"
443,YELLOW,blue,blue,1792.0,True,"Apr 02, 2025 10:14 AM"
444,RED,yellow,yellow,2185.0,True,"Apr 02, 2025 10:14 AM"
445,GREEN,yellow,yellow,2018.0,True,"Apr 02, 2025 10:14 AM"
446,GREEN,yellow,yellow,1384.0,True,"Apr 02, 2025 10:21 AM"
447,GREEN,yellow,yellow,3266.0,True,"Apr 02, 2025 10:21 AM"
448,RED,blue,blue,2667.0,True,"Apr 02, 2025 10:21 AM"
449,BLUE,yellow,yellow,1133.0,True,"Apr 02, 2025 10:21 AM"
450,GREEN,green,green,984.0,True,"Apr 02, 2025 10:21 AM"
451,GREEN,red,red,1734.0,True,"Apr 02, 2025 10:21 AM"
452,RED,green,green,1400.0,True,"Apr 02, 2025 10:21 AM"
453,BLUE,blue,blue,3367.0,True,"Apr 02, 2025 10:21 AM"
454,RED,yellow,yellow,2966.0,True,"Apr 02, 2025 10:21 AM"
455,RED,yellow,green,5486.0,False,"Apr 02, 2025 10:34 AM"
456,BLUE,blue,blue,2678.0,True,"Apr 02, 2025 10:34 AM"
457,YELLOW,green,yellow,1680.0,False,"Apr 02, 2025 10:34 AM"
458,GREEN,red,red,2197.0,True,"Apr 02, 2025 10:34 AM"
459,RED,green,green,3198.0,True,"Apr 02, 2025 10:34 AM"
460,GREEN,green,green,1915.0,True,"Apr 02, 2025 10:34 AM"
461,GREEN,red,red,1877.0,True,"Apr 02, 2025 10:34 AM"
462,BLUE,blue,blue,3596.0,True,"Apr 02, 2025 10:34 AM"
463,GREEN,red,red,1999.0,True,"Apr 02, 2025 10:34 AM"
464,BLUE,blue,blue,2797.0,True,"Apr 02, 2025 10:34 AM"
465,YELLOW,green,green,3182.0,True,"Apr 02, 2025 10:44 AM"
466,YELLOW,red,red,1140.0,True,"Apr 02, 2025 10:44 AM"
467,GREEN,blue,blue,1883.0,True,"Apr 02, 2025 10:44 AM"
468,RED,green,green,1499.0,True,"Apr 02, 2025 10:44 AM"
469,BLUE,blue,blue,2513.0,True,"Apr 02, 2025 10:44 AM"
470,BLUE,green,green,2104.0,True,"Apr 02, 2025 10:51 AM"
471,BLUE,blue,blue,2127.0,True,"Apr 02, 2025 10:51 AM"
472,GREEN,red,red,1732.0,True,"Apr 02, 2025 10:52 AM"
473,RED,red,red,1082.0,True,"Apr 02, 2025 10:52 AM"
474,GREEN,yellow,yellow,1582.0,True,"Apr 02, 2025 10:52 AM"
475,YELLOW,red,red,1900.0,True,"Apr 02, 2025 10:52 AM"
476,BLUE,red,red,1314.0,True,"Apr 02, 2025 10:52 AM"
477,RED,yellow,yellow,1682.0,True,"Apr 02, 2025 10:52 AM"
478,BLUE,red,red,1382.0,True,"Apr 02, 2025 10:52 AM"
479,RED,green,green,1648.0,True,"Apr 02, 2025 10:52 AM"
480,YELLOW,blue,blue,1398.0,True,"Apr 02, 2025 10:52 AM"
481,GREEN,green,green,1366.0,True,"Apr 02, 2025 10:52 AM"
482,BLUE,green,green,1366.0,True,"Apr 02, 2025 10:52 AM"
483,YELLOW,red,red,1531.0,True,"Apr 02, 2025 10:52 AM"
484,YELLOW,blue,blue,1616.0,True,"Apr 02, 2025 10:52 AM"
485,RED,red,red,1450.0,True,"Apr 02, 2025 10:52 AM"
486,RED,blue,blue,1798.0,True,"Apr 02, 2025 10:52 AM"
487,YELLOW,green,green,1299.0,True,"Apr 02, 2025 10:52 AM"
488,GREEN,red,red,1598.0,True,"Apr 02, 2025 10:52 AM"
489,YELLOW,blue,blue,1466.0,True,"Apr 02, 2025 10:52 AM"
490,RED,yellow,yellow,2330.0,True,"Apr 02, 2025 11:06 AM"
491,RED,red,red,2423.0,True,"Apr 02, 2025 11:06 AM"
492,YELLOW,red,red,1607.0,True,"Apr 02, 2025 11:06 AM"
493,RED,green,green,1248.0,True,"Apr 02, 2025 11:06 AM"
494,YELLOW,green,green,1208.0,True,"Apr 02, 2025 11:07 AM"
495,BLUE,blue,blue,1136.0,True,"Apr 02, 2025 11:07 AM"
496,GREEN,yellow,yellow,1231.0,True,"Apr 02, 2025 11:07 AM"
497,RED,yellow,yellow,1399.0,True,"Apr 02, 2025 11:07 AM"
498,BLUE,green,green,2415.0,True,"Apr 02, 2025 11:07 AM"
499,RED,green,green,2591.0,True,"Apr 02, 2025 11:07 AM"
500,BLUE,blue,blue,1456.0,True,"Apr 02, 2025 11:07 AM"
501,GREEN,red,red,1912.0,True,"Apr 02, 2025 11:07 AM"
502,RED,yellow,yellow,1376.0,True,"Apr 02, 2025 11:07 AM"
503,BLUE,green,green,1447.0,True,"Apr 02, 2025 11:07 AM"
504,YELLOW,blue,blue,2424.0,True,"Apr 02, 2025 11:07 AM"
505,YELLOW,green,green,1248.0,True,"Apr 02, 2025 11:07 AM"
506,RED,blue,blue,1920.0,True,"Apr 02, 2025 11:07 AM"
507,BLUE,green,green,2456.0,True,"Apr 02, 2025 11:07 AM"
508,YELLOW,green,green,952.0,True,"Apr 02, 2025 11:07 AM"
509,BLUE,green,green,832.0,True,"Apr 02, 2025 11:07 AM"
510,RED,red,red,1432.0,True,"Apr 02, 2025 11:19 AM"
511,GREEN,red,red,2347.0,True,"Apr 02, 2025 11:19 AM"
512,GREEN,red,red,4221.0,True,"Apr 02, 2025 11:19 AM"
513,BLUE,red,red,1714.0,True,"Apr 02, 2025 11:19 AM"
514,BLUE,red,red,1576.0,True,"Apr 02, 2025 11:19 AM"
515,GREEN,red,red,1172.0,True,"Apr 02, 2025 11:19 AM"
516,GREEN,green,green,1991.0,True,"Apr 02, 2025 11:19 AM"
517,BLUE,green,green,1868.0,True,"Apr 02, 2025 11:19 AM"
518,YELLOW,green,green,1221.0,True,"Apr 02, 2025 11:19 AM"
519,YELLOW,red,red,1363.0,True,"Apr 02, 2025 11:19 AM"
520,BLUE,yellow,yellow,1477.0,True,"Apr 02, 2025 11:20 AM"
521,RED,red,red,1200.0,True,"Apr 02, 2025 11:20 AM"
522,GREEN,yellow,yellow,1562.0,True,"Apr 02, 2025 11:20 AM"
523,BLUE,blue,blue,1533.0,True,"Apr 02, 2025 11:20 AM"
524,GREEN,blue,blue,1860.0,True,"Apr 02, 2025 11:20 AM"
525,GREEN,blue,blue,1214.0,True,"Apr 02, 2025 11:20 AM"
526,YELLOW,yellow,yellow,1390.0,True,"Apr 02, 2025 11:20 AM"
527,BLUE,yellow,yellow,1284.0,True,"Apr 02, 2025 11:20 AM"
528,RED,green,green,1563.0,True,"Apr 02, 2025 11:20 AM"
529,BLUE,blue,blue,1231.0,True,"Apr 02, 2025 11:20 AM"
530,YELLOW,red,red,3493.0,True,"Apr 02, 2025 11:50 AM"
531,GREEN,blue,green,2078.0,False,"Apr 02, 2025 11:50 AM"
532,GREEN,blue,blue,2633.0,True,"Apr 02, 2025 11:50 AM"
533,BLUE,yellow,yellow,5702.0,True,"Apr 02, 2025 11:50 AM"
534,GREEN,blue,blue,1704.0,True,"Apr 02, 2025 11:50 AM"
535,GREEN,yellow,yellow,2511.0,True,"Apr 02, 2025 11:50 AM"
536,GREEN,red,red,1569.0,True,"Apr 02, 2025 11:50 AM"
537,GREEN,green,green,1824.0,True,"Apr 02, 2025 11:51 AM"
538,YELLOW,green,green,2983.0,True,"Apr 02, 2025 11:51 AM"
539,YELLOW,red,red,1687.0,True,"Apr 02, 2025 11:51 AM"
540,YELLOW,green,green,2239.0,True,"Apr 02, 2025 11:51 AM"
541,GREEN,green,green,2007.0,True,"Apr 02, 2025 11:51 AM"
542,YELLOW,green,green,2527.0,True,"Apr 02, 2025 11:51 AM"
543,BLUE,blue,blue,2016.0,True,"Apr 02, 2025 11:51 AM"
544,GREEN,blue,blue,2360.0,True,"Apr 02, 2025 11:51 AM"
545,BLUE,blue,blue,1208.0,True,"Apr 02, 2025 11:51 AM"
546,BLUE,green,green,2616.0,True,"Apr 02, 2025 11:51 AM"
547,YELLOW,yellow,yellow,2496.0,True,"Apr 02, 2025 11:51 AM"
548,YELLOW,blue,blue,3832.0,True,"Apr 02, 2025 11:51 AM"
549,GREEN,blue,blue,1648.0,True,"Apr 02, 2025 11:51 AM"
550,BLUE,green,green,2544.0,True,"Apr 02, 2025 11:52 AM"
551,RED,blue,blue,1968.0,True,"Apr 02, 2025 11:52 AM"
552,YELLOW,yellow,yellow,2790.0,True,"Apr 02, 2025 11:52 AM"
553,BLUE,blue,blue,3408.0,True,"Apr 02, 2025 11:52 AM"
554,BLUE,blue,blue,1784.0,True,"Apr 02, 2025 11:51 AM"
555,RED,green,green,1319.0,True,"Apr 02, 2025 11:51 AM"
556,BLUE,yellow,yellow,1320.0,True,"Apr 02, 2025 11:52 AM"
557,RED,blue,blue,2392.0,True,"Apr 02, 2025 11:51 AM"
558,YELLOW,red,red,1846.0,True,"Apr 02, 2025 11:51 AM"
559,BLUE,green,green,2377.0,True,"Apr 02, 2025 11:51 AM"
560,YELLOW,green,green,3367.0,True,"Apr 02, 2025 11:52 AM"
561,RED,green,green,2185.0,True,"Apr 02, 2025 11:52 AM"
562,RED,red,red,1747.0,True,"Apr 02, 2025 11:51 AM"
563,BLUE,red,red,1879.0,True,"Apr 02, 2025 11:51 AM"
564,RED,green,green,2031.0,True,"Apr 02, 2025 11:51 AM"
565,GREEN,green,green,1280.0,True,"Apr 02, 2025 11:51 AM"
566,RED,red,red,3095.0,True,"Apr 02, 2025 11:52 AM"
567,YELLOW,red,red,1257.0,True,"Apr 02, 2025 11:52 AM"
568,YELLOW,blue,blue,2712.0,True,"Apr 02, 2025 11:52 AM"
569,YELLOW,blue,blue,3439.0,True,"Apr 02, 2025 11:52 AM"
570,RED,green,red,2172.0,False,"Apr 02, 2025 11:54 AM"
571,BLUE,green,blue,1720.0,False,"Apr 02, 2025 11:54 AM"
572,BLUE,yellow,blue,2197.0,False,"Apr 02, 2025 11:54 AM"
573,BLUE,blue,blue,1694.0,True,"Apr 02, 2025 11:54 AM"
574,GREEN,red,green,1275.0,False,"Apr 02, 2025 11:54 AM"
575,GREEN,blue,green,1294.0,False,"Apr 02, 2025 11:54 AM"
576,RED,red,red,1331.0,True,"Apr 02, 2025 11:54 AM"
577,YELLOW,green,red,512.0,False,"Apr 02, 2025 11:54 AM"
578,BLUE,blue,yellow,1277.0,False,"Apr 02, 2025 11:54 AM"
579,YELLOW,green,yellow,1920.0,False,"Apr 02, 2025 11:54 AM"
580,GREEN,blue,green,1348.0,False,"Apr 02, 2025 11:54 AM"
581,RED,green,red,1356.0,False,"Apr 02, 2025 11:54 AM"
582,RED,blue,red,1096.0,False,"Apr 02, 2025 11:54 AM"
583,YELLOW,green,yellow,1414.0,False,"Apr 02, 2025 11:55 AM"
584,GREEN,red,green,1441.0,False,"Apr 02, 2025 11:55 AM"
585,RED,yellow,red,1251.0,False,"Apr 02, 2025 11:55 AM"
586,RED,red,red,1424.0,True,"Apr 02, 2025 11:55 AM"
587,RED,blue,red,955.0,False,"Apr 02, 2025 11:55 AM"
588,RED,green,red,1055.0,False,"Apr 02, 2025 11:55 AM"
589,RED,blue,red,911.0,False,"Apr 02, 2025 11:55 AM"
590,BLUE,green,green,2580.0,True,"Apr 02, 2025 12:57 PM"
591,YELLOW,red,red,2545.0,True,"Apr 02, 2025 12:57 PM"
592,BLUE,yellow,yellow,1459.0,True,"Apr 02, 2025 12:57 PM"
593,GREEN,blue,blue,1543.0,True,"Apr 02, 2025 12:57 PM"
594,RED,red,red,1279.0,True,"Apr 02, 2025 12:57 PM"
595,RED,red,red,1607.0,True,"Apr 02, 2025 12:57 PM"
596,BLUE,yellow,yellow,1462.0,True,"Apr 02, 2025 12:57 PM"
597,YELLOW,green,green,1425.0,True,"Apr 02, 2025 12:57 PM"
598,RED,red,red,1474.0,True,"Apr 02, 2025 12:57 PM"
599,RED,red,red,1103.0,True,"Apr 02, 2025 12:57 PM"
600,GREEN,yellow,yellow,1591.0,True,"Apr 02, 2025 12:57 PM"
601,YELLOW,green,green,1609.0,True,"Apr 02, 2025 12:57 PM"
602,GREEN,blue,blue,1101.0,True,"Apr 02, 2025 12:57 PM"
603,BLUE,green,green,1766.0,True,"Apr 02, 2025 12:58 PM"
604,YELLOW,red,yellow,1201.0,False,"Apr 02, 2025 12:58 PM"
605,YELLOW,green,green,1986.0,True,"Apr 02, 2025 12:58 PM"
606,RED,blue,blue,2843.0,True,"Apr 02, 2025 12:58 PM"
607,YELLOW,green,green,1369.0,True,"Apr 02, 2025 12:58 PM"
608,RED,green,green,1062.0,True,"Apr 02, 2025 12:58 PM"
609,GREEN,yellow,yellow,1885.0,True,"Apr 02, 2025 12:58 PM"
610,BLUE,blue,blue,5608.0,True,"Apr 02, 2025 02:00 PM"
611,RED,blue,blue,6512.0,True,"Apr 02, 2025 02:00 PM"
612,GREEN,green,yellow,4566.0,False,"Apr 02, 2025 02:01 PM"
613,RED,yellow,yellow,2001.0,True,"Apr 02, 2025 02:01 PM"
614,BLUE,blue,green,3803.0,False,"Apr 02, 2025 02:01 PM"
615,GREEN,yellow,yellow,12891.0,True,"Apr 02, 2025 02:01 PM"
616,GREEN,yellow,yellow,1104.0,True,"Apr 02, 2025 02:01 PM"
617,BLUE,red,red,2922.0,True,"Apr 02, 2025 02:01 PM"
618,BLUE,green,yellow,3449.0,False,"Apr 02, 2025 02:01 PM"
619,BLUE,yellow,yellow,1759.0,True,"Apr 02, 2025 02:01 PM"
620,GREEN,green,yellow,2127.0,False,"Apr 02, 2025 02:01 PM"
621,YELLOW,green,yellow,1990.0,False,"Apr 02, 2025 02:01 PM"
622,BLUE,red,blue,1562.0,False,"Apr 02, 2025 02:01 PM"
623,YELLOW,blue,blue,1647.0,True,"Apr 02, 2025 02:01 PM"
624,YELLOW,red,blue,1771.0,False,"Apr 02, 2025 02:01 PM"
625,RED,yellow,yellow,2250.0,True,"Apr 02, 2025 02:01 PM"
626,RED,yellow,yellow,1095.0,True,"Apr 02, 2025 02:01 PM"
627,BLUE,green,yellow,2749.0,False,"Apr 02, 2025 02:01 PM"
628,YELLOW,green,green,1087.0,True,"Apr 02, 2025 02:01 PM"
629,RED,red,red,1846.0,True,"Apr 02, 2025 02:01 PM"
630,GREEN,yellow,yellow,5291.0,True,"Apr 02, 2025 02:12 PM"
631,RED,red,red,2134.0,True,"Apr 02, 2025 02:12 PM"
632,GREEN,green,green,1800.0,True,"Apr 02, 2025 02:12 PM"
633,YELLOW,red,red,2697.0,True,"Apr 02, 2025 02:12 PM"
634,RED,red,red,3672.0,True,"Apr 02, 2025 02:12 PM"
635,GREEN,red,green,1627.0,False,"Apr 02, 2025 02:12 PM"
636,YELLOW,green,green,3334.0,True,"Apr 02, 2025 02:12 PM"
637,RED,yellow,yellow,2300.0,True,"Apr 02, 2025 02:12 PM"
638,GREEN,red,red,2730.0,True,"Apr 02, 2025 02:12 PM"
639,YELLOW,green,green,3001.0,True,"Apr 02, 2025 02:12 PM"
640,GREEN,green,green,1780.0,True,"Apr 02, 2025 02:12 PM"
641,RED,yellow,yellow,2201.0,True,"Apr 02, 2025 02:12 PM"
642,GREEN,blue,blue,2784.0,True,"Apr 02, 2025 02:12 PM"
643,GREEN,red,red,1548.0,True,"Apr 02, 2025 02:12 PM"
644,GREEN,yellow,yellow,1683.0,True,"Apr 02, 2025 02:12 PM"
645,BLUE,red,red,2132.0,True,"Apr 02, 2025 02:12 PM"
646,RED,green,green,1547.0,True,"Apr 02, 2025 02:12 PM"
647,RED,blue,blue,1967.0,True,"Apr 02, 2025 02:12 PM"
648,GREEN,red,red,3247.0,True,"Apr 02, 2025 02:13 PM"
649,RED,red,red,1818.0,True,"Apr 02, 2025 02:13 PM"
650,YELLOW,blue,blue,9816.0,True,"Apr 02, 2025 02:18 PM"
651,BLUE,red,red,6009.0,True,"Apr 02, 2025 02:18 PM"
652,YELLOW,yellow,yellow,3182.0,True,"Apr 02, 2025 02:18 PM"
653,GREEN,blue,blue,2940.0,True,"Apr 02, 2025 02:18 PM"
654,YELLOW,blue,blue,3741.0,True,"Apr 02, 2025 02:18 PM"
655,YELLOW,green,green,3120.0,True,"Apr 02, 2025 02:18 PM"
656,RED,green,green,3974.0,True,"Apr 02, 2025 02:18 PM"
657,GREEN,green,green,2056.0,True,"Apr 02, 2025 02:18 PM"
658,BLUE,green,green,3755.0,True,"Apr 02, 2025 02:18 PM"
659,BLUE,blue,blue,2125.0,True,"Apr 02, 2025 02:18 PM"
660,YELLOW,green,green,2752.0,True,"Apr 02, 2025 02:19 PM"
661,YELLOW,red,red,2831.0,True,"Apr 02, 2025 02:19 PM"
662,GREEN,green,green,1957.0,True,"Apr 02, 2025 02:19 PM"
663,GREEN,blue,blue,2413.0,True,"Apr 02, 2025 02:19 PM"
664,GREEN,red,red,7344.0,True,"Apr 02, 2025 02:19 PM"
665,GREEN,red,red,1884.0,True,"Apr 02, 2025 02:19 PM"
666,BLUE,red,red,3013.0,True,"Apr 02, 2025 02:19 PM"
667,RED,green,green,2172.0,True,"Apr 02, 2025 02:19 PM"
668,YELLOW,yellow,yellow,4781.0,True,"Apr 02, 2025 02:19 PM"
669,RED,blue,blue,2165.0,True,"Apr 02, 2025 02:19 PM"
670,BLUE,red,red,3831.0,True,"Apr 02, 2025 03:38 PM"
671,YELLOW,blue,blue,2412.0,True,"Apr 02, 2025 03:38 PM"
672,BLUE,yellow,blue,2278.0,False,"Apr 02, 2025 03:39 PM"
673,BLUE,red,blue,6247.0,False,"Apr 02, 2025 03:39 PM"
674,YELLOW,green,green,2034.0,True,"Apr 02, 2025 03:39 PM"
675,YELLOW,green,green,1399.0,True,"Apr 02, 2025 03:39 PM"
676,GREEN,green,green,2022.0,True,"Apr 02, 2025 03:39 PM"
677,BLUE,blue,blue,2105.0,True,"Apr 02, 2025 03:39 PM"
678,RED,green,green,1983.0,True,"Apr 02, 2025 03:39 PM"
679,RED,blue,red,6979.0,False,"Apr 02, 2025 03:38 PM"
680,GREEN,yellow,yellow,7473.0,True,"Apr 02, 2025 03:39 PM"
681,GREEN,blue,blue,8543.0,True,"Apr 02, 2025 03:39 PM"
682,GREEN,yellow,green,1823.0,False,"Apr 02, 2025 03:39 PM"
683,BLUE,green,green,2914.0,True,"Apr 02, 2025 03:39 PM"
684,RED,red,red,1598.0,True,"Apr 02, 2025 03:39 PM"
685,GREEN,green,green,5168.0,True,"Apr 02, 2025 03:39 PM"
686,BLUE,red,red,2148.0,True,"Apr 02, 2025 03:39 PM"
687,GREEN,yellow,yellow,1459.0,True,"Apr 02, 2025 03:39 PM"
688,BLUE,yellow,yellow,1637.0,True,"Apr 02, 2025 03:39 PM"
689,YELLOW,green,green,2508.0,True,"Apr 02, 2025 03:39 PM"
690,RED,blue,yellow,10401.0,False,"Apr 02, 2025 03:58 PM"
691,BLUE,red,red,9048.0,True,"Apr 02, 2025 03:58 PM"
692,RED,red,blue,8522.0,False,"Apr 02, 2025 03:58 PM"
693,YELLOW,red,red,7829.0,True,"Apr 02, 2025 03:58 PM"
694,RED,red,blue,2886.0,False,"Apr 02, 2025 03:58 PM"
695,BLUE,yellow,yellow,3975.0,True,"Apr 02, 2025 03:58 PM"
696,GREEN,blue,blue,3583.0,True,"Apr 02, 2025 03:59 PM"
697,GREEN,green,green,2812.0,True,"Apr 02, 2025 03:59 PM"
698,GREEN,green,green,2041.0,True,"Apr 02, 2025 03:59 PM"
699,GREEN,green,blue,887.0,False,"Apr 02, 2025 03:59 PM"
700,YELLOW,red,yellow,1328.0,False,"Apr 02, 2025 03:59 PM"
701,YELLOW,green,green,604.0,True,"Apr 02, 2025 03:59 PM"
702,YELLOW,red,blue,712.0,False,"Apr 02, 2025 03:59 PM"
703,RED,green,red,574.0,False,"Apr 02, 2025 03:59 PM"
704,BLUE,green,blue,555.0,False,"Apr 02, 2025 03:59 PM"
705,BLUE,yellow,green,548.0,False,"Apr 02, 2025 03:59 PM"
706,GREEN,green,yellow,572.0,False,"Apr 02, 2025 03:59 PM"
707,YELLOW,red,green,394.0,False,"Apr 02, 2025 03:59 PM"
708,YELLOW,blue,blue,404.0,True,"Apr 02, 2025 03:59 PM"
709,RED,red,red,402.0,True,"Apr 02, 2025 03:59 PM"
710,GREEN,yellow,yellow,3270.0,True,"Apr 02, 2025 04:15 PM"
711,BLUE,red,red,1750.0,True,"Apr 02, 2025 04:15 PM"
712,RED,yellow,yellow,1775.0,True,"Apr 02, 2025 04:15 PM"
713,GREEN,green,green,1462.0,True,"Apr 02, 2025 04:15 PM"
714,RED,yellow,yellow,2017.0,True,"Apr 02, 2025 04:15 PM"
715,RED,blue,blue,1620.0,True,"Apr 02, 2025 04:15 PM"
716,RED,yellow,yellow,1453.0,True,"Apr 02, 2025 04:15 PM"
717,RED,blue,blue,1267.0,True,"Apr 02, 2025 04:16 PM"
718,GREEN,yellow,yellow,1643.0,True,"Apr 02, 2025 04:16 PM"
719,GREEN,yellow,yellow,1199.0,True,"Apr 02, 2025 04:16 PM"
720,BLUE,red,red,1524.0,True,"Apr 02, 2025 04:16 PM"
721,BLUE,red,red,1638.0,True,"Apr 02, 2025 04:16 PM"
722,RED,red,red,1274.0,True,"Apr 02, 2025 04:16 PM"
723,YELLOW,yellow,yellow,1227.0,True,"Apr 02, 2025 04:16 PM"
724,GREEN,red,red,1719.0,True,"Apr 02, 2025 04:16 PM"
725,BLUE,yellow,yellow,1238.0,True,"Apr 02, 2025 04:16 PM"
726,YELLOW,red,red,1464.0,True,"Apr 02, 2025 04:16 PM"
727,GREEN,red,red,2237.0,True,"Apr 02, 2025 04:16 PM"
728,GREEN,red,red,1463.0,True,"Apr 02, 2025 04:16 PM"
729,GREEN,yellow,yellow,1220.0,True,"Apr 02, 2025 04:16 PM"
730,BLUE,yellow,yellow,10589.0,True,"Apr 02, 2025 04:57 PM"
